KING JOHN	HUBERT	Young boy, I must.
KING JOHN	ARTHUR	And will you?
KING JOHN	HUBERT	And I will.
KING JOHN	HUBERT	Give me the iron, I say, and bind him here.
KING JOHN	HUBERT	Go, stand within; let me alone with him.
KING JOHN	HUBERT	Come, boy, prepare yourself.
KING JOHN	ARTHUR	Is there no remedy?
KING JOHN	HUBERT	None, but to lose your eyes.
KING JOHN	HUBERT	Is this your promise? Go to, hold your tongue.
KING JOHN	HUBERT	I can heat it, boy.
KING JOHN	HUBERT	But with my breath I can revive it, boy.
KING JOHN	ARTHUR	O heaven! I thank you, Hubert.
KING JOHN	SALISBURY	Indeed, we fear'd his sickness was past cure.
KING JOHN	MESSENGER	Under the Dauphin.
KING JOHN	KING JOHN	Thou idle dreamer, wherefore didst thou so?
KING JOHN	PETER	Foreknowing that the truth will fall out so.
KING JOHN	BASTARD	I Will seek them out.
KING JOHN	BASTARD	The spirit of the time shall teach me speed.
KING JOHN	MESSENGER	With all my heart, my liege.                        Exit
KING JOHN	KING JOHN	Five moons!
KING JOHN	HUBERT	No had, my lord! Why, did you not provoke me?
KING JOHN	HUBERT	Here is your hand and seal for what I did.
KING JOHN	HUBERT	My lord-
KING JOHN	PEMBROKE	Who brought that letter from the Cardinal?
KING JOHN	BIGOT	To-morrow morning let us meet him then.
KING JOHN	BASTARD	Whate'er you think, good words, I think, were best.
KING JOHN	SALISBURY	Our griefs, and not our manners, reason now.
KING JOHN	PEMBROKE	Sir, sir, impatience hath his privilege.
KING JOHN	BASTARD	'Tis true-to hurt his master, no man else.
KING JOHN	SALISBURY	This is the prison. What is he lies here?
KING JOHN	HUBERT	I am no villain.
KING JOHN	SALISBURY	Must I rob the law?                  [Drawing his sword]
KING JOHN	BASTARD	Your sword is bright, sir; put it up again.
KING JOHN	SALISBURY	Not till I sheathe it in a murderer's skin.
KING JOHN	BIGOT	Out, dunghill! Dar'st thou brave a nobleman?
KING JOHN	SALISBURY	Thou art a murderer.
KING JOHN	PEMBROKE	Cut him to pieces.
KING JOHN	BASTARD	Keep the peace, I say.
KING JOHN	SALISBURY	Stand by, or I shall gall you, Faulconbridge.
KING JOHN	HUBERT	Lord Bigot, I am none.
KING JOHN	BIGOT	Who kill'd this prince?
KING JOHN	BIGOT	Away toward Bury, to the Dauphin there!
KING JOHN	HUBERT	Do but hear me, sir.
KING JOHN	HUBERT	Upon my soul-
KING JOHN	KING JOHN	That villain Hubert told me he did live.
KING JOHN	KING JOHN	Have thou the ordering of this present time.
KING JOHN	PANDULPH	You look but on the outside of this work.
KING JOHN	PANDULPH	Give me leave to speak.
KING JOHN	BASTARD	No, I will speak.
KING JOHN	LEWIS	Strike up our drums to find this danger out.
KING JOHN	KING JOHN	How goes the day with us? O, tell me, Hubert.
KING JOHN	HUBERT	Badly, I fear. How fares your Majesty?
KING JOHN	KING JOHN	Tell him, toward Swinstead, to the abbey there.
KING JOHN	SALISBURY	I did not think the King so stor'd with friends.
KING JOHN	MELUN	Lead me to the revolts of England here.
KING JOHN	SALISBURY	When we were happy we had other names.
KING JOHN	PEMBROKE	It is the Count Melun.
KING JOHN	SALISBURY	Wounded to death.
KING JOHN	SALISBURY	May this be possible? May this be true?
KING JOHN	MESSENGER	Where is my prince, the Dauphin?
KING JOHN	LEWIS	Here; what news?
KING JOHN	MESSENGER	Whoever spoke it, it is true, my lord.
KING JOHN	HUBERT	Who's there? Speak, ho! speak quickly, or I shoot.
KING JOHN	BASTARD	A friend. What art thou?
KING JOHN	HUBERT	Of the part of England.
KING JOHN	BASTARD	Whither dost thou go?
KING JOHN	BASTARD	Hubert, I think.
KING JOHN	BASTARD	Come, come; sans compliment, what news abroad?
KING JOHN	BASTARD	Brief, then; and what's the news?
KING JOHN	BASTARD	How did he take it; who did taste to him?
KING JOHN	BASTARD	Who didst thou leave to tend his Majesty?
KING JOHN	PRINCE HENRY	How fares your Majesty?
THE TRAGEDY OF JULIUS CAESAR	FIRST COMMONER	Why, sir, a carpenter.
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	Truly, sir, in respect of a fine workman, I am but, as you would say, a cobbler.
THE TRAGEDY OF JULIUS CAESAR	MARULLUS	But what trade art thou? Answer me directly.
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	A trade, sir, that, I hope, I may use with a safe conscience, which is indeed, sir, a mender of bad soles.
THE TRAGEDY OF JULIUS CAESAR	MARULLUS	What trade, thou knave? Thou naughty knave, what trade?
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	Nay, I beseech you, sir, be not out with me; yet, if you be out, sir, I can mend you.
THE TRAGEDY OF JULIUS CAESAR	MARULLUS	What mean'st thou by that? Mend me, thou saucy fellow!
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	Why, sir, cobble you.
THE TRAGEDY OF JULIUS CAESAR	FLAVIUS	Thou art a cobbler, art thou?
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	Truly, Sir, all that I live by is with the awl; I meddle with no tradesman's matters, nor women's matters, but with awl. I am indeed, sir, a surgeon to old shoes; when they are in great danger, I recover them. As proper men as ever trod upon neat's leather have gone upon my handiwork.
THE TRAGEDY OF JULIUS CAESAR	SECOND COMMONER	Truly, sir, to wear out their shoes to get myself into more work. But indeed, sir, we make holiday to see Caesar and to rejoice in his triumph.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Calpurnia!
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Calpurnia!
THE TRAGEDY OF JULIUS CAESAR	CALPURNIA	Here, my lord.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Caesar, my lord?
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Set on, and leave no ceremony out.           Flourish.
THE TRAGEDY OF JULIUS CAESAR	SOOTHSAYER	Caesar!
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Ha! Who calls?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Bid every noise be still. Peace yet again!
THE TRAGEDY OF JULIUS CAESAR	SOOTHSAYER	Beware the ides of March.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	What man is that?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	A soothsayer you beware the ides of March.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Set him before me let me see his face.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Fellow, come from the throng; look upon Caesar.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	What say'st thou to me now? Speak once again.
THE TRAGEDY OF JULIUS CAESAR	SOOTHSAYER	Beware the ides of March.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Will you go see the order of the course?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Not I.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	I pray you, do.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	The games are done, and Caesar is returning.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Casca will tell us what the matter is.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Antonio!
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Caesar?
THE TRAGEDY OF JULIUS CAESAR	CASCA	You pull'd me by the cloak; would you speak with me?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Why, you were with him, were you not?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	I should not then ask Casca what had chanced.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	What was the second noise for?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Why, for that too.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	They shouted thrice. What was the last cry for?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Why, for that too.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Was the crown offered him thrice?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Ay, marry, wast, and he put it by thrice, every time gentler than other, and at every putting by mine honest neighbors shouted.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Who offered him the crown?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Why, Antony.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Tell us the manner of it, gentle Casca.
THE TRAGEDY OF JULIUS CAESAR	CASCA	I can as well be hang'd as tell the manner of it. It was mere foolery; I did not mark it. I saw Mark Antony offer him a crown (yet 'twas not a crown neither, 'twas one of these coronets) and, as I told you, he put it by once. But for all that, to my thinking, he would fain have had it. Then he offered it to him again; then he put it by again. But, to my thinking, he was very loath to lay his fingers off it. And then he offered it the third time; he put it the third time by; and still as he refused it, the rabblement hooted and clapped their chopped hands and threw up their sweaty nightcaps and uttered such a deal of stinking breath because Caesar refused the crown that it had almost choked Caesar, for he swounded and fell down at it. And for mine own part, I durst not laugh for fear of opening my lips and receiving the bad air.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	But, soft, I pray you, what, did Caesars wound?
THE TRAGEDY OF JULIUS CAESAR	CASCA	He fell down in the marketplace and foamed at mouth and was speechless.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	'Tis very like. He hath the falling sickness.
THE TRAGEDY OF JULIUS CAESAR	CASCA	I know not what you mean by that, but I am sure Caesar fell down. If the tagrag people did not clap him and hiss him according as he pleased and displeased them, as they use to do the players in the theatre, I am no true man.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	What said he when he came unto himself?
THE TRAGEDY OF JULIUS CAESAR	CASCA	"Marry, before he fell down, when he perceived the common herd was glad he refused the crown, he plucked me ope his doublet and offered them his throat to cut. An had been a man of any occupation, if I would not have taken him at a word, I would I might go to hell among the rogues. And so he fell. When he came to himself again, he said, if he had done or said anything amiss, he desired their worships to think it was his infirmity. Three or four wenches where I stood cried, ""Alas, good soul!"" and forgave him with all their hearts. But there's no heed to be taken of them; if Caesar had stabbed their mothers, they would have done no less."
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	And after that he came, thus sad, away?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Ay.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Did Cicero say anything?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Ay, he spoke Greek.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	To what effect?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Will you sup with me tonight, Casca?
THE TRAGEDY OF JULIUS CAESAR	CASCA	No, I am promised forth.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Will you dine with me tomorrow?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Ay, if I be alive, and your mind hold, and your dinner worth the eating.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Good, I will expect you.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Do so, farewell, both.                            Exit.
THE TRAGEDY OF JULIUS CAESAR	CICERO	Why, saw you anything more wonderful?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Who's there?
THE TRAGEDY OF JULIUS CAESAR	CASCA	A Roman.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Casca, by your voice.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Your ear is good. Cassius, what night is this!
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	A very pleasing night to honest men.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Who ever knew the heavens menace so?
THE TRAGEDY OF JULIUS CAESAR	CASCA	'Tis Caesar that you mean, is it not, Cassius?
THE TRAGEDY OF JULIUS CAESAR	CASCA	Stand close awhile, for here comes one in haste.
THE TRAGEDY OF JULIUS CAESAR	CINNA	To find out you. Who's that? Metellus Cimber?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Am I not stay'd for? Tell me.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	Call'd you, my lord?
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	I will, my lord.                                 Exit.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	I know not, sir.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Look in the calendar and bring me word.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	I will, sir.                                     Exit.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Is he alone?
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	No, sir, there are more with him.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Do you know them?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	He is welcome hither.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	This, Decius Brutus.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Shall I entreat a word?                 They whisper.
THE TRAGEDY OF JULIUS CAESAR	DECIUS	Here lies the east. Doth not the day break here?
THE TRAGEDY OF JULIUS CAESAR	CASCA	No.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Give me your hands all over, one by one.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	And let us swear our resolution.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Let us not leave him out.
THE TRAGEDY OF JULIUS CAESAR	CINNA	No, by no means.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Then leave him out.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Indeed he is not fit.
THE TRAGEDY OF JULIUS CAESAR	DECIUS	Shall no man else be touch'd but only Caesar?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Peace, count the clock.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	The clock hath stricken three.
THE TRAGEDY OF JULIUS CAESAR	TREBONIUS	'Tis time to part.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Nay, we will all of us be there to fetch him.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	By the eighth hour. Is that the utter most?
THE TRAGEDY OF JULIUS CAESAR	CINNA	Be that the uttermost, and fail not then.
THE TRAGEDY OF JULIUS CAESAR	PORTIA	Brutus, my lord!
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	I am not well in health, and that is all.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Why, so I do. Good Portia, go to bed.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Kneel not, gentle Portia.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	Here is a sick man that would speak with you.
THE TRAGEDY OF JULIUS CAESAR	LIGARIUS	Vouchsafe good morrow from a feeble tongue.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	A piece of work that will make sick men whole.
THE TRAGEDY OF JULIUS CAESAR	LIGARIUS	But are not some whole that we must make sick?
THE TRAGEDY OF JULIUS CAESAR	SERVANT	My lord?
THE TRAGEDY OF JULIUS CAESAR	CALPURNIA	Say he is sick.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	And this way have you well expounded it.
THE TRAGEDY OF JULIUS CAESAR	PUBLIUS	Good morrow,Caesar.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Caesar, 'tis strucken eight.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	So to most noble Caesar.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	To know my errand, madam.
THE TRAGEDY OF JULIUS CAESAR	LUCIUS	I hear none, madam.
THE TRAGEDY OF JULIUS CAESAR	SOOTHSAYER	At mine own house, good lady.
THE TRAGEDY OF JULIUS CAESAR	PORTIA	What is't o'clock?
THE TRAGEDY OF JULIUS CAESAR	SOOTHSAYER	About the ninth hour, lady.
THE TRAGEDY OF JULIUS CAESAR	PORTIA	Is Caesar yet gone to the Capitol?
THE TRAGEDY OF JULIUS CAESAR	PORTIA	Thou hast some suit to Caesar, hast thou not?
THE TRAGEDY OF JULIUS CAESAR	PORTIA	Why, know'st thou any harm's intended towards him?
THE TRAGEDY OF JULIUS CAESAR	CAESAR	The ides of March are come.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	What touches us ourself shall be last served.
THE TRAGEDY OF JULIUS CAESAR	ARTEMIDORUS	Delay not, Caesar; read it instantly.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	What, is the fellow mad?
THE TRAGEDY OF JULIUS CAESAR	PUBLIUS	Sirrah, give place.
THE TRAGEDY OF JULIUS CAESAR	POPILIUS	I wish your enterprise today may thrive.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	What enterprise, Popilius?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	What said Popilius Lena?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Look, how he makes to Caesar. Mark him.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	He is address'd; press near and second him.
THE TRAGEDY OF JULIUS CAESAR	CINNA	Casca, you are the first that rears your hand.
THE TRAGEDY OF JULIUS CAESAR	CAESAR	What, Brutus?
THE TRAGEDY OF JULIUS CAESAR	CINNA	O Caesar-
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Hence! Wilt thou lift up Olympus?
THE TRAGEDY OF JULIUS CAESAR	DECIUS	Great Caesar-
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Doth not Brutus bootless kneel?
THE TRAGEDY OF JULIUS CAESAR	CAESAR	Et tu, Brute?- Then fall, Caesar! Dies.
THE TRAGEDY OF JULIUS CAESAR	CASCA	Go to the pulpit, Brutus.
THE TRAGEDY OF JULIUS CAESAR	DECIUS	And Cassius too.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Where's Publius?
THE TRAGEDY OF JULIUS CAESAR	CINNA	Here, quite confounded with this mutiny.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Where is Antony?
THE TRAGEDY OF JULIUS CAESAR	DECIUS	What, shall we forth?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Soft, who comes here? A friend of Antony's.
THE TRAGEDY OF JULIUS CAESAR	SERVANT	I'll fetch him presently.                       Exit.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	I know that we shall have him well to friend.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	But here comes Antony. Welcome, Mark Antony.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Mark Antony-
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	You shall, Mark Antony.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	I know not what may fall; I like it not.
THE TRAGEDY OF JULIUS CAESAR	SERVANT	I do, Mark Antony.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Caesar did write for him to come to Rome.
THE TRAGEDY OF JULIUS CAESAR	SERVANT	He lies tonight within seven leagues of Rome.
THE TRAGEDY OF JULIUS CAESAR	CITIZENS	We will be satisfied! Let us be satisfied!
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	I will hear Brutus speak.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	The noble Brutus is ascended. Silence!
THE TRAGEDY OF JULIUS CAESAR	ALL	None, Brutus, none.
THE TRAGEDY OF JULIUS CAESAR	ALL	Live, Brutus, live, live!
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Bring him with triumph home unto his house.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Give him a statue with his ancestors.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Let him be Caesar.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	We'll bring him to his house with shouts and clamors.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	My countrymen-
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Peace! Silence! Brutus speaks.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Peace, ho!
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Stay, ho, and let us hear Mark Antony.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	What does he say of Brutus?
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	'Twere best he speak no harm of Brutus here.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	This Caesar was a tyrant.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Peace! Let us hear what Antony can say.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	You gentle Romans-
THE TRAGEDY OF JULIUS CAESAR	ALL	Peace, ho! Let us hear him.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Methinks there is much reason in his sayings.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	If it be found so, some will dear abide it.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Poor soul, his eyes are red as fire with weeping.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	There's not a nobler man in Rome than Antony.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	Now mark him, he begins again to speak.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	We'll hear the will. Read it, Mark Antony.
THE TRAGEDY OF JULIUS CAESAR	ALL	The will, the will! We will hear Caesar's will.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	They were traitors. Honorable men!
THE TRAGEDY OF JULIUS CAESAR	ALL	The will! The testament!
THE TRAGEDY OF JULIUS CAESAR	ALL	Come down.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	You shall have leave.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	A ring, stand round.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Stand from the hearse, stand from the body.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Room for Antony, most noble Antony.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Nay, press not so upon me, stand far off.
THE TRAGEDY OF JULIUS CAESAR	ALL	Stand back; room, bear back!
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	O piteous spectacle!
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	O noble Caesar!
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	O woeful day!
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	O traitors villains!
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	O most bloody sight!
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	We will be revenged.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Stay, countrymen.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Peace there! Hear the noble Antony.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	We'll hear him, we'll follow him, we'll die with him.
THE TRAGEDY OF JULIUS CAESAR	ALL	We'll mutiny.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	We'll burn the house of Brutus.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Away, then! Come, seek the conspirators.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Yet hear me, countrymen; yet hear me speak.
THE TRAGEDY OF JULIUS CAESAR	ALL	Peace, ho! Hear Antony, most noble Antony!
THE TRAGEDY OF JULIUS CAESAR	ALL	Most true, the will! Let's stay and hear the will.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Most noble Caesar! We'll revenge his death.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	O royal Caesar!
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Hear me with patience.
THE TRAGEDY OF JULIUS CAESAR	ALL	Peace, ho!
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Go fetch fire.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Pluck down benches.
THE TRAGEDY OF JULIUS CAESAR	SERVANT	Sir, Octavius is already come to Rome.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	Where is he?
THE TRAGEDY OF JULIUS CAESAR	SERVANT	He and Lepidus are at Caesar's house.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	What is your name?
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Whither are you going?
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Where do you dwell?
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	Are you a married man or a bachelor?
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	Answer every man directly.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Ay, and briefly.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	Ay, and wisely.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Ay, and truly, you were best.
THE TRAGEDY OF JULIUS CAESAR	CINNA	What is my name? Whither am I going? Where do I dwell? Am I a married man or a bachelor? Then, to answer every man directly and briefly, wisely and truly: wisely I say, I am a bachelor.
THE TRAGEDY OF JULIUS CAESAR	CINNA	Directly, I am going to Caesar's funeral.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	As a friend or an enemy?
THE TRAGEDY OF JULIUS CAESAR	CINNA	As a friend.
THE TRAGEDY OF JULIUS CAESAR	SECOND CITIZEN	That matter is answered directly.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	For your dwelling, briefly.
THE TRAGEDY OF JULIUS CAESAR	CINNA	Briefly, I dwell by the Capitol.
THE TRAGEDY OF JULIUS CAESAR	THIRD CITIZEN	Your name, sir, truly.
THE TRAGEDY OF JULIUS CAESAR	CINNA	Truly, my name is Cinna.
THE TRAGEDY OF JULIUS CAESAR	FIRST CITIZEN	Tear him to pieces, he's a conspirator.
THE TRAGEDY OF JULIUS CAESAR	CINNA	I am Cinna the poet, I am Cinna the poet.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	Tear him for his bad verses, tear him for his bad verses.
THE TRAGEDY OF JULIUS CAESAR	CINNA	I am not Cinna the conspirator.
THE TRAGEDY OF JULIUS CAESAR	FOURTH CITIZEN	It is no matter, his name's Cinna. Pluck but his name out of his heart, and turn him going.
THE TRAGEDY OF JULIUS CAESAR	ANTONY	These many then shall die, their names are prick'd.
THE TRAGEDY OF JULIUS CAESAR	OCTAVIUS	Your brother too must die; consent you, Lepidus?
THE TRAGEDY OF JULIUS CAESAR	LEPIDUS	I do consent-
THE TRAGEDY OF JULIUS CAESAR	OCTAVIUS	Prick him down, Antony.
THE TRAGEDY OF JULIUS CAESAR	LEPIDUS	What, shall I find you here?
THE TRAGEDY OF JULIUS CAESAR	OCTAVIUS	Or here, or at the Capitol.            Exit Lepidus.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Stand, ho!
THE TRAGEDY OF JULIUS CAESAR	LUCILIUS	Give the word, ho, and stand.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	What now, Lucilius, is Cassius near?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Stand, ho!
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Stand, ho! Speak the word along.
THE TRAGEDY OF JULIUS CAESAR	FIRST SOLDIER	Stand!
THE TRAGEDY OF JULIUS CAESAR	SECOND SOLDIER	Stand!
THE TRAGEDY OF JULIUS CAESAR	THIRD SOLDIER	Stand!
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Most noble brother, you have done me wrong.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	You wrong'd yourself to write in such a case.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Chastisement?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Go to, you are not, Cassius.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	I am.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	I say you are not.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Away, slight man!
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Is't possible?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	O gods, ye gods! Must I endure all this?
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	Is it come to this?
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	If you did, I care not.
THE TRAGEDY OF JULIUS CAESAR	CASSIUS	When Caesar lived, he durst not thus have moved me.
THE TRAGEDY OF JULIUS CAESAR	BRUTUS	Peace, peace! You durst not so have tempted him.
